 	81947
{\{\{San Francisco\,\.placeName\+type="settlement"\+grftagVille\}\,\.place\} et \{\{Sacramento\,\.placeName\}\,\.place\},.listPlace+grfgeogPlaceCoordination}	1
{\{\{Sept\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{Six\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{Trois\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{Trois\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\} \{avant\,\.w\+type="modifier"\+quaero="qualifier"\},.date+quaero="rel"+grftime}	1
{\{\{Trois\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{mois\,\.unit\} \{après\,\.w\+type="modifier"\+quaero="qualifier"\},.date+quaero="rel"+grftime}	1
{\{\{Union\,\.w\+type="noun"\+kind\}\,\.orgName\+type="government"\+quaero="adm"\+grforgGouvernement\} \{Pacific\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.orgName+grforgSeule}	2
{\{\{\{W\.\,\.forename\+full="init"\+grftagPrenomInitiale\} \{Proctor\,\.surname\+grftagNomFamille\}\,\.persName\+grfpersPrenomNom\}\,\.person\} et \{\{\{Phileas Fogg\,\.surname\+grftagNomFamille\}\,\.persName\}\,\.person\},.listPerson+persCoordination}	1
{\{\{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\} \{avant\,\.preInclude\+quaero="time-modifier"\} \{\{\{trois\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\}\,\.time\+quaero="abs"\+grftimePrepHoraire\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{\{maison\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\} du \{\{prophète\,\.w\+type="noun"\}\,\.roleName\+type="office"\+grfroleName\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{\{port\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Queenstown\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\}\,\.placeName\+type="building"\+grfplace\}\,\.place\}\, et \{\{Phileas\,\.placeName\}\,\.place\},.listPlace+grfgeogPlaceCoordination}	1
{\{\{\{\{port\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\} de la \{\{côte\,\.w\+type="noun"\}\,\.geogFeat\+kind\+grftagACoteHydronyme\} d'\{Irlande\,\.geogName\+grfgeogRiviere\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{\{quai\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\} de la \{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Green\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\}\,\.placeName\+type="building"\+grfplace\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.address-number\} \{\{\{bibliothèques\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.address-number\} \{\{\{maisons\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{premier\,\.num\+type="ordinal"\+1a1\+1a2\+1a4\+lettre\+grftoolNombreLettres\}\,\.address-number\} \{\{\{quartier\,\.w\+type="noun"\+kind\}\,\.place\+type="district"\+grfplaceQuartier\}\,\.w\+type="noun"\+quaero="kind"\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{\{premières\,\.num\+type="ordinal"\+1a1\+1a2\+1a4\+lettre\+grftoolNombreLettres\}\,\.address-number\} \{\{\{scènes\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\}\,\.w\+type="noun"\+quaero="kind"\}\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{armée\,\.w\+type="noun"\+kind\}\,\.org\+type="army"\+quaero="adm"\+grforgArmee\} des \{Indes\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.orgName+grforgSeule}	1
{\{\{boulevard\,\.w\+type="noun"\+quaero="kind"\} des Italiens\,\.adrLine\+grftagAdresseRue\},.adress+grfadress}	1
{\{\{cent quinze mille deux cents\,\.num\+type="cardinal"\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.time+quaero="abs"+grftime}	1
{\{\{cent soixante-huit\,\.num\+type="cardinal"\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{heures\,\.unit\},.time+quaero="abs"+grftime}	1
{\{\{cent trente-huit\,\.num\+type="cardinal"\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{heures\,\.unit\},.time+quaero="abs"+grftime}	1
{\{\{cent\,\.num\+type="cardinal"\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{du matin\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{et demie\,\.val\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	2
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	4
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{heures\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	2
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\} \{après\,\.w\+type="modifier"\+quaero="qualifier"\},.date+quaero="rel"+grftime}	1
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	2
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.time+quaero="abs"+grftime}	3
{\{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} ou \{\{six\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\},.date+quaero="abs"+grftime}	1
{\{\{cinquante\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\},.date+quaero="abs"+grftime}	2
{\{\{colonel\,\.w\+type="noun"\}\,\.roleName\+type="office"\+grfroleName\},.preInclude+persContextePersonne}	3
{\{\{des\,\.val\+type="approximatif"\}\,\.w\+type="adjective"\} \{heures\,\.unit\},.time+quaero="rel"+grftimePrepTime}	1
{\{\{deux mille\,\.num\+type="cardinal"\+1900a2099\+1000a9999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\} \{après\,\.w\+type="modifier"\+quaero="qualifier"\},.date+quaero="rel"+grftime}	1
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{trente-trois\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{minutes\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	2
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	6
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\} \{après\,\.w\+type="modifier"\+quaero="qualifier"\},.date+quaero="rel"+grftime}	1
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	1
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{heures\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	2
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\},.date+quaero="abs"+grftime}	3
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	3
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.time+quaero="abs"+grftime}	2
{\{\{deux\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} ou \{\{trois\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\},.date+quaero="abs"+grftime}	2
{\{\{dix-neuf cent vingt\,\.num\+type="cardinal"\+1900a2099\+1000a9999\+1a9999\+lettre\+grftagDizaineCent\}\,\.val\} \{heures\,\.unit\},.time+quaero="abs"+grftime}	2
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	2
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{et demie\,\.val\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{moins \{vingt\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	3
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{ans\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	1
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	4
{\{\{dix\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{minutes\,\.unit\},.time+quaero="abs"+grftime}	2
{\{\{dixième\,\.num\+type="ordinal"\+5aN\+lettre\+grftoolNombreLettres\}\,\.unit\},.time+quaero="rel"+grftimePrepTime}	1
{\{\{douane\,\.w\+type="noun"\+name\}\,\.org\+type="administrative"\+quaero="adm"\+grforgAdministrative\} de \{Liverpool\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.orgName+grforgSeule}	1
{\{\{douze\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimeHoraire}	4
{\{\{douze\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{douze\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{heures\,\.unit\},.measure+type="duration"+grftimePrepONomDeTemps}	1
{\{\{douze\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.val\} \{jours\,\.unit\},.date+quaero="abs"+grftime}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} d'\{Omaha\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Charing-Cross\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Liverpool\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Lyon\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} de \{Medicine-Bow\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{gare\,\.w\+type="noun"\+quaero="kind"\}\,\.place\+type="building"\+grfplaceBatiment\} du \{Nord\,\.w\+type="noun"\+quaero="name"\+grftagFinOrg\},.placeName+type="building"+grfplace}	1
{\{\{hiver\,\.w\+type="noun"\}\,\.date\+rel\+grftimeDateRelative\},.date+rel+grftimeDateRelative}	2
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{cinq\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	4
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{minutes\,\.unit\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{minutes\,\.unit\} \{du soir\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	2
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{minutes\,\.unit\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimePrepHoraire}	3
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante-deux\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\} \{minutes\,\.unit\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{quarante\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimePrepHoraire}	2
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{trente-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{vingt-cinq\,\.num\+type="cardinal"\+0a59\+0a99\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{vingt-trois\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimeHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{\{vingt\,\.num\+type="cardinal"\+0a24\+0a59\+0a99\+1a29\+1a30\+1a31\+1a54\+10a99\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gMinute\},.time+quaero="abs"+grftimePrepHoraire}	1
{\{\{huit\,\.num\+type="cardinal"\+0a9\+0a24\+0a59\+0a99\+1a12\+1a29\+1a30\+1a31\+1a54\+1a999\+1a9999\+lettre\+grftoolNombreLettres\}\,\.gHour\} \{heures\,\.unit\} \{du matin\,\.w\+type="modifier"\},.time+quaero="abs"+grftimePrepHoraire}	3
